INDIVIDUAL_ID,INCOME,HAS_CHILDREN,LENGTH_OF_RESIDENCE,MARITAL_STATUS,HOME_MARKET_VALUE,HOME_OWNER,COLLEGE_DEGREE,GOOD_CREDIT
221300780344.0,87500.0,1.0,7.0,Married,125000 - 149999,1,1,1
221300763352.0,47500.0,1.0,1.0,Married,75000 - 99999,1,1,1
221300758977.0,70000.0,0.0,7.0,Single,125000 - 149999,0,0,1
221300754485.0,87500.0,0.0,5.0,Married,125000 - 149999,1,0,1
221300750382.0,70000.0,1.0,15.0,Married,75000 - 99999,1,1,1
221300745112.0,37500.0,1.0,2.0,Married,125000 - 149999,0,1,1
221302024884.0,80372.176,0.0,1.0,,100000 - 124999,0,1,1
221301901042.0,5000.0,1.0,12.0,Married,50000 - 74999,1,0,0
221301897308.0,125000.0,0.0,2.0,Married,75000 - 99999,1,0,1
221301888633.0,62500.0,1.0,12.0,Married,125000 - 149999,1,0,1
221301881765.0,62500.0,1.0,2.0,Married,125000 - 149999,1,0,1
221303024723.0,250000.0,0.0,10.0,Married,100000 - 124999,1,1,1
221302351712.0,62500.0,1.0,0.0,Single,,0,1,1
221302346506.0,17500.0,0.0,15.0,Married,125000 - 149999,1,0,1
221302344051.0,37500.0,1.0,1.0,Married,175000 - 199999,1,0,1
221302503200.0,125000.0,1.0,9.0,Married,125000 - 149999,1,0,1
221302497661.0,80372.176,1.0,15.0,,100000 - 124999,0,0,1
221302485738.0,27500.0,1.0,4.0,Married,100000 - 124999,1,0,1
221302477544.0,62500.0,0.0,15.0,Single,75000 - 99999,1,1,1
221302417819.0,87500.0,0.0,5.0,Married,175000 - 199999,1,1,1
221302399971.0,87500.0,0.0,5.0,Single,250000 - 274999,0,0,1
221302387495.0,80372.176,0.0,6.801,,150000 - 174999,0,0,1
221302515187.0,250000.0,1.0,5.0,Married,100000 - 124999,1,0,1
221302502303.0,80372.176,0.0,1.0,,125000 - 149999,1,1,0
221302492337.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
221302489466.0,17500.0,0.0,2.0,,125000 - 149999,0,0,1
221302420393.0,57500.0,1.0,8.0,Married,125000 - 149999,1,1,1
221302418619.0,47500.0,1.0,1.0,Single,125000 - 149999,0,0,0
221302314739.0,250000.0,0.0,9.0,Married,175000 - 199999,1,0,1
221302298850.0,87500.0,0.0,1.0,Married,150000 - 174999,1,0,1
221302309393.0,27500.0,0.0,15.0,Married,100000 - 124999,1,1,1
221302544278.0,125000.0,1.0,2.0,Married,150000 - 174999,1,1,1
221302534327.0,87500.0,1.0,2.0,Single,100000 - 124999,1,1,1
221302534177.0,80372.176,0.0,3.0,,750000 - 999999,0,0,1
221302512815.0,250000.0,1.0,11.0,Married,150000 - 174999,1,0,1
221302509603.0,250000.0,0.0,10.0,Married,175000 - 199999,1,1,1
221301480508.0,125000.0,0.0,3.0,Married,150000 - 174999,1,0,1
221301479663.0,70000.0,1.0,15.0,Married,100000 - 124999,1,1,1
221301477961.0,70000.0,0.0,15.0,Married,100000 - 124999,1,0,1
221301477317.0,87500.0,1.0,10.0,Married,175000 - 199999,1,0,1
221302973358.0,17500.0,1.0,3.0,Single,50000 - 74999,1,0,1
221302972687.0,57500.0,1.0,4.0,Married,50000 - 74999,1,1,1
221302965891.0,5000.0,1.0,6.0,Single,50000 - 74999,1,1,0
221302965862.0,52500.0,0.0,2.0,Single,50000 - 74999,1,1,1
221302197799.0,70000.0,0.0,15.0,Married,75000 - 99999,1,0,1
221302263243.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221302260111.0,80372.176,0.0,2.0,,75000 - 99999,1,0,1
221302252089.0,125000.0,1.0,3.0,Single,75000 - 99999,1,0,1
221302250677.0,70000.0,1.0,2.0,Married,75000 - 99999,1,1,1
221302234675.0,62500.0,1.0,15.0,Married,100000 - 124999,1,0,1
221302410316.0,22500.0,0.0,0.0,,,0,0,1
221302409328.0,70000.0,0.0,6.0,Single,50000 - 74999,1,1,1
221302408852.0,70000.0,1.0,1.0,,100000 - 124999,1,0,1
221302385376.0,47500.0,0.0,7.0,Married,75000 - 99999,1,0,1
221302136069.0,80372.176,0.0,6.801,,125000 - 149999,0,0,0
221302128266.0,250000.0,0.0,3.0,Married,100000 - 124999,1,1,1
221302120066.0,57500.0,0.0,15.0,Single,75000 - 99999,1,0,1
221302117959.0,87500.0,0.0,5.0,Single,125000 - 149999,0,0,1
221302098634.0,225000.0,1.0,6.0,Married,75000 - 99999,1,0,1
221302084751.0,62500.0,0.0,3.0,Single,75000 - 99999,0,0,1
221300847346.0,87500.0,1.0,6.801,,275000 - 299999,0,1,1
221300843856.0,42500.0,1.0,15.0,Married,50000 - 74999,1,0,1
221300842249.0,62500.0,1.0,8.0,Single,100000 - 124999,1,0,1
221300971213.0,5000.0,1.0,12.0,Single,50000 - 74999,1,1,0
221300960106.0,62500.0,1.0,15.0,Married,75000 - 99999,1,1,1
221300955506.0,125000.0,0.0,15.0,Married,150000 - 174999,1,0,1
221300944331.0,87500.0,1.0,7.0,Married,200000 - 224999,1,1,1
221300942266.0,80372.176,0.0,6.801,,,0,0,1
221300929354.0,87500.0,1.0,2.0,Married,125000 - 149999,1,0,1
221300929165.0,80372.176,0.0,9.0,,100000 - 124999,0,1,1
221300927641.0,125000.0,0.0,15.0,Married,75000 - 99999,1,0,1
221300924325.0,70000.0,1.0,3.0,Married,200000 - 224999,1,1,1
221300922824.0,32500.0,0.0,0.0,,,0,0,1
221300922489.0,87500.0,1.0,3.0,Single,150000 - 174999,0,0,1
221300499355.0,125000.0,0.0,2.0,Married,125000 - 149999,1,1,1
221300495689.0,80372.176,0.0,6.801,,225000 - 249999,0,0,1
221300493764.0,80372.176,0.0,6.801,,50000 - 74999,0,0,0
221300492233.0,125000.0,1.0,11.0,Single,175000 - 199999,1,1,1
221300241700.0,70000.0,1.0,4.0,Single,125000 - 149999,1,1,1
221300239381.0,70000.0,1.0,1.0,Single,,0,0,1
221300238143.0,52500.0,0.0,7.0,Single,50000 - 74999,0,0,1
221300229850.0,125000.0,0.0,4.0,Married,100000 - 124999,1,0,1
221300225818.0,27500.0,0.0,15.0,Single,100000 - 124999,1,0,1
221300225815.0,22500.0,0.0,15.0,Married,50000 - 74999,1,1,0
221300224657.0,27500.0,0.0,11.0,,125000 - 149999,0,0,0
221300220410.0,87500.0,1.0,9.0,Married,50000 - 74999,1,0,1
221300140677.0,125000.0,0.0,6.0,Married,225000 - 249999,1,1,1
221300139600.0,87500.0,1.0,15.0,Married,100000 - 124999,1,1,1
221300138118.0,125000.0,0.0,15.0,Married,100000 - 124999,1,1,1
221300133199.0,80372.176,0.0,0.0,,150000 - 174999,0,0,1
221300466093.0,125000.0,1.0,15.0,Married,100000 - 124999,1,0,1
221300450333.0,52500.0,0.0,15.0,Married,75000 - 99999,1,1,1
221300450317.0,87500.0,0.0,14.0,Married,50000 - 74999,1,0,1
221300450147.0,80372.176,0.0,15.0,,125000 - 149999,0,0,1
221300436777.0,250000.0,0.0,15.0,Married,75000 - 99999,1,1,1
221300191692.0,17500.0,1.0,5.0,Single,50000 - 74999,1,1,1
221300184772.0,250000.0,1.0,3.0,Married,275000 - 299999,1,0,1
221300163833.0,87500.0,0.0,7.0,Single,50000 - 74999,0,0,1
221300162427.0,70000.0,1.0,4.0,Married,125000 - 149999,0,0,1
221300161123.0,70000.0,1.0,4.0,Single,250000 - 274999,1,0,1
221301185920.0,70000.0,1.0,4.0,Married,100000 - 124999,1,0,1
221301558233.0,37500.0,1.0,1.0,Single,25000 - 49999,0,0,1
221301556484.0,70000.0,1.0,1.0,Single,150000 - 174999,1,1,1
221301541139.0,80372.176,0.0,6.801,,125000 - 149999,0,1,1
221301534466.0,47500.0,0.0,15.0,Married,75000 - 99999,1,0,1
221301527977.0,37500.0,1.0,0.0,Single,,0,0,1
221301391073.0,125000.0,1.0,15.0,Married,150000 - 174999,1,1,1
221301389041.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
221301368893.0,125000.0,0.0,4.0,Married,125000 - 149999,1,0,1
221301366031.0,22500.0,1.0,15.0,Married,100000 - 124999,1,1,0
221301247637.0,57500.0,1.0,7.0,Single,150000 - 174999,1,0,1
221301507417.0,125000.0,1.0,6.0,Married,225000 - 249999,1,1,1
221301489784.0,62500.0,1.0,15.0,Married,75000 - 99999,1,1,1
221301303740.0,70000.0,0.0,15.0,Married,150000 - 174999,1,0,1
221302530487.0,87500.0,1.0,10.0,Married,75000 - 99999,1,0,1
221302527123.0,80372.176,0.0,6.801,,150000 - 174999,0,0,0
221302524056.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
221302514726.0,125000.0,0.0,15.0,Married,125000 - 149999,1,0,1
221302511688.0,80372.176,0.0,4.0,Single,150000 - 174999,1,0,1
221302511543.0,125000.0,0.0,13.0,Married,75000 - 99999,1,0,1
221302509942.0,162500.0,0.0,0.0,Married,,0,0,0
221302508741.0,87500.0,0.0,11.0,Married,125000 - 149999,1,0,1
221302501903.0,87500.0,0.0,3.0,Married,125000 - 149999,1,0,1
221302521234.0,57500.0,0.0,15.0,Married,150000 - 174999,1,0,1
221302514446.0,125000.0,0.0,0.0,,,0,0,1
221302512940.0,87500.0,0.0,9.0,Married,125000 - 149999,1,0,1
221302501929.0,22500.0,1.0,15.0,Married,75000 - 99999,1,1,0
221302482255.0,70000.0,1.0,4.0,Single,175000 - 199999,1,1,1
221303146173.0,5000.0,0.0,8.0,Married,50000 - 74999,1,1,0
221303124077.0,70000.0,1.0,1.0,Married,250000 - 274999,1,0,1
221303190551.0,87500.0,0.0,15.0,Single,25000 - 49999,1,0,1
221303182084.0,37500.0,1.0,3.0,Single,50000 - 74999,1,1,1
221303178352.0,80372.176,0.0,6.801,,1000 - 24999,0,0,0
221303177961.0,125000.0,0.0,4.0,Single,100000 - 124999,1,1,1
221303178781.0,80372.176,1.0,1.0,,,0,0,1
221303177284.0,62500.0,1.0,2.0,Single,175000 - 199999,1,1,0
221303176034.0,80372.176,0.0,6.801,,50000 - 74999,0,0,0
221303172294.0,42500.0,0.0,10.0,Single,25000 - 49999,1,0,0
221303171455.0,80372.176,0.0,6.801,,,0,1,1
221303168975.0,5000.0,0.0,1.0,Single,100000 - 124999,0,0,1
221303287780.0,32500.0,0.0,2.0,Married,450000 - 499999,1,0,0
221303281205.0,47500.0,1.0,15.0,Married,250000 - 274999,1,1,0
221303281105.0,27500.0,0.0,5.0,Single,150000 - 174999,1,1,0
221303281004.0,80372.176,0.0,15.0,,100000 - 124999,0,0,0
221303278827.0,87500.0,0.0,15.0,Single,200000 - 224999,1,0,1
221303278478.0,17500.0,1.0,1.0,Single,125000 - 149999,1,0,0
221303277730.0,27500.0,0.0,15.0,Single,300000 - 349999,1,0,0
221303277583.0,52500.0,0.0,4.0,Married,100000 - 124999,1,0,0
221302939636.0,27500.0,0.0,3.0,Single,50000 - 74999,1,0,1
221302939455.0,125000.0,0.0,3.0,Single,125000 - 149999,1,0,1
221302925599.0,17500.0,1.0,7.0,Single,,1,1,1
221302877559.0,70000.0,0.0,4.0,Married,225000 - 249999,1,1,1
221302877335.0,62500.0,1.0,12.0,Single,175000 - 199999,1,0,1
221303127914.0,80372.176,0.0,0.0,,50000 - 74999,1,1,1
221302471870.0,87500.0,1.0,13.0,Married,75000 - 99999,1,1,1
221302470481.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221302470403.0,70000.0,1.0,0.0,Married,,0,0,1
221302456423.0,125000.0,0.0,3.0,Single,175000 - 199999,1,0,0
221302287920.0,62500.0,0.0,10.0,Married,75000 - 99999,1,0,1
221302279648.0,80372.176,1.0,6.801,,125000 - 149999,0,0,1
221302278246.0,125000.0,1.0,1.0,Married,200000 - 224999,1,0,1
221302271318.0,70000.0,0.0,4.0,Married,150000 - 174999,0,1,1
221302535457.0,125000.0,0.0,1.0,Married,125000 - 149999,1,1,1
221302519938.0,125000.0,1.0,10.0,Married,100000 - 124999,1,1,1
221302518228.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221302518136.0,225000.0,0.0,14.0,Married,100000 - 124999,1,1,1
221302539343.0,22500.0,1.0,0.0,Single,,0,0,1
221302536825.0,162500.0,0.0,6.801,,75000 - 99999,1,0,1
221302323725.0,250000.0,1.0,9.0,Married,275000 - 299999,1,1,1
221302310930.0,22500.0,1.0,5.0,Single,125000 - 149999,1,0,0
221302305427.0,80372.176,1.0,6.801,,75000 - 99999,0,0,1
221302299902.0,87500.0,1.0,3.0,Married,175000 - 199999,1,0,1
221302292880.0,80372.176,0.0,6.801,,200000 - 224999,0,0,1
221303210881.0,250000.0,0.0,7.0,Married,200000 - 224999,1,0,1
221301319832.0,87500.0,1.0,4.0,Married,100000 - 124999,1,0,1
221301534244.0,87500.0,1.0,7.0,Married,175000 - 199999,1,0,1
221301528283.0,80372.176,0.0,0.0,,25000 - 49999,0,0,0
221301525049.0,87500.0,1.0,5.0,Married,175000 - 199999,1,0,1
221301515736.0,125000.0,0.0,9.0,Married,25000 - 49999,1,0,1
221301506403.0,80372.176,1.0,6.0,Single,225000 - 249999,1,1,1
221301504345.0,87500.0,1.0,15.0,Married,75000 - 99999,1,0,1
221301500971.0,62500.0,1.0,15.0,,100000 - 124999,1,0,1
221301260501.0,80372.176,0.0,0.0,,75000 - 99999,0,0,1
221303221252.0,17500.0,0.0,15.0,Married,75000 - 99999,1,0,0
221300321253.0,125000.0,1.0,15.0,Married,175000 - 199999,1,1,1
221300317391.0,62500.0,1.0,4.0,Married,125000 - 149999,1,0,0
221300308279.0,70000.0,1.0,2.0,Married,75000 - 99999,1,0,1
221300305185.0,80372.176,0.0,0.0,,,0,0,1
221300299584.0,87500.0,1.0,3.0,Married,75000 - 99999,1,0,1
221300295751.0,17500.0,0.0,0.0,Single,,0,1,1
221300287794.0,80372.176,0.0,3.0,,350000 - 399999,1,0,1
221300171011.0,62500.0,0.0,3.0,Married,225000 - 249999,1,0,1
221300159161.0,80372.176,1.0,1.0,,175000 - 199999,1,0,1
221300157967.0,87500.0,0.0,15.0,Single,100000 - 124999,1,1,1
221300354986.0,32500.0,1.0,15.0,Married,50000 - 74999,1,1,0
221300354105.0,80372.176,0.0,1.0,,75000 - 99999,1,0,1
221300340626.0,62500.0,0.0,6.0,Married,75000 - 99999,1,0,1
221300339275.0,125000.0,0.0,15.0,Married,200000 - 224999,1,0,1
221300339178.0,22500.0,1.0,6.0,Married,50000 - 74999,1,1,0
221300225223.0,125000.0,1.0,9.0,Married,225000 - 249999,1,1,1
221300221570.0,87500.0,1.0,10.0,Married,75000 - 99999,1,0,1
221300220927.0,17500.0,1.0,10.0,Married,75000 - 99999,1,0,1
221300219113.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221300200888.0,70000.0,0.0,14.0,Married,150000 - 174999,1,0,1
221300198285.0,87500.0,0.0,3.0,Married,75000 - 99999,1,0,1
221300571884.0,87500.0,0.0,6.0,Married,275000 - 299999,1,1,1
221300571457.0,52500.0,1.0,7.0,Married,50000 - 74999,1,0,1
221300701767.0,87500.0,1.0,0.0,Married,175000 - 199999,1,1,1
221300684961.0,37500.0,0.0,15.0,Married,100000 - 124999,1,0,1
221300677414.0,27500.0,0.0,13.0,Single,75000 - 99999,1,0,1
221300670855.0,87500.0,1.0,12.0,Married,100000 - 124999,1,0,1
221300665496.0,37500.0,0.0,1.0,Married,100000 - 124999,1,0,1
221300549442.0,125000.0,0.0,15.0,Married,125000 - 149999,1,0,1
221300538780.0,80372.176,0.0,6.801,,150000 - 174999,0,0,0
221303227888.0,70000.0,1.0,2.0,Single,100000 - 124999,0,1,1
221303221205.0,62500.0,1.0,9.0,Married,125000 - 149999,1,0,0
221303220154.0,80372.176,0.0,1.0,,100000 - 124999,1,0,1
221303218253.0,125000.0,1.0,3.0,Married,100000 - 124999,1,0,0
221303215302.0,37500.0,0.0,10.0,Single,75000 - 99999,1,1,1
221303208168.0,80372.176,0.0,0.0,,50000 - 74999,1,0,1
221300379130.0,80372.176,0.0,6.801,,750000 - 999999,0,0,0
221300373165.0,70000.0,1.0,4.0,Married,175000 - 199999,1,1,1
221300369173.0,52500.0,1.0,0.0,Married,,0,0,1
221300275082.0,47500.0,1.0,2.0,Married,125000 - 149999,1,0,1
221300269957.0,80372.176,0.0,1.0,,75000 - 99999,1,0,1
221300237293.0,125000.0,0.0,14.0,Single,275000 - 299999,1,1,1
221300235596.0,47500.0,1.0,15.0,Married,150000 - 174999,1,0,1
221300356058.0,32500.0,0.0,0.0,,,0,0,1
221300354553.0,87500.0,1.0,15.0,Married,125000 - 149999,1,1,1
221300353669.0,80372.176,0.0,2.0,,225000 - 249999,0,0,0
221300345640.0,37500.0,0.0,4.0,Single,100000 - 124999,1,0,1
221300338421.0,37500.0,1.0,0.0,Single,,0,0,0
221301285974.0,70000.0,1.0,9.0,Married,125000 - 149999,1,0,1
221301275537.0,47500.0,1.0,3.0,Single,100000 - 124999,1,0,1
221301275182.0,80372.176,0.0,0.0,,75000 - 99999,1,0,1
221302836632.0,47500.0,0.0,0.0,Married,25000 - 49999,1,1,0
221302836415.0,87500.0,0.0,10.0,Married,25000 - 49999,1,0,1
221302823958.0,162500.0,0.0,9.0,Single,300000 - 349999,1,0,0
221302823369.0,80372.176,0.0,6.801,,1000 - 24999,0,0,0
221302821668.0,62500.0,1.0,6.0,,75000 - 99999,0,0,0
221302818655.0,22500.0,1.0,15.0,Single,25000 - 49999,0,1,0
221302817425.0,12500.0,0.0,0.0,,,0,0,1
221302812783.0,125000.0,0.0,15.0,Married,125000 - 149999,1,0,0
221302807222.0,125000.0,1.0,7.0,Single,125000 - 149999,1,0,1
221302807024.0,12500.0,1.0,6.801,Single,50000 - 74999,0,0,0
221303144250.0,70000.0,0.0,13.0,Single,175000 - 199999,1,0,1
221303142174.0,80372.176,0.0,6.801,,150000 - 174999,0,1,0
221303139195.0,37500.0,0.0,15.0,Married,50000 - 74999,1,0,1
221303135300.0,70000.0,0.0,0.0,,150000 - 174999,1,0,1
221303135282.0,125000.0,1.0,5.0,Married,175000 - 199999,0,0,1
221301660599.0,125000.0,1.0,8.0,Married,150000 - 174999,1,1,1
221301640227.0,125000.0,0.0,8.0,Married,275000 - 299999,1,1,1
221301634483.0,80372.176,0.0,0.0,,,0,0,1
221301627381.0,87500.0,1.0,4.0,Single,150000 - 174999,0,1,1
221302856311.0,80372.176,0.0,6.801,,125000 - 149999,0,0,1
221302855916.0,87500.0,0.0,5.0,Single,175000 - 199999,1,1,1
221302853259.0,62500.0,1.0,11.0,Single,50000 - 74999,1,0,1
221301800590.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221301792373.0,70000.0,1.0,14.0,Married,50000 - 74999,1,0,1
221302030447.0,125000.0,1.0,12.0,Married,75000 - 99999,1,0,1
221302029743.0,70000.0,0.0,10.0,Married,75000 - 99999,1,0,1
221302021162.0,80372.176,0.0,0.0,,,0,0,0
221301811318.0,125000.0,0.0,14.0,Single,100000 - 124999,1,1,1
221301804338.0,47500.0,0.0,0.0,,,0,0,1
221301799052.0,80372.176,0.0,15.0,,450000 - 499999,0,0,0
221301784573.0,125000.0,0.0,6.0,Married,150000 - 174999,1,0,1
221301926525.0,57500.0,1.0,8.0,Married,100000 - 124999,1,0,1
221301924420.0,125000.0,1.0,4.0,Single,125000 - 149999,1,1,1
221301922896.0,17500.0,0.0,15.0,Married,150000 - 174999,1,0,1
221301920105.0,87500.0,1.0,2.0,Married,100000 - 124999,1,0,0
221301918030.0,27500.0,1.0,0.0,Married,75000 - 99999,1,1,1
221301917036.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221301623093.0,80372.176,0.0,6.801,,500000 - 749999,0,0,1
221301590728.0,47500.0,1.0,7.0,Married,75000 - 99999,1,0,1
221301590589.0,125000.0,0.0,12.0,Married,200000 - 224999,1,1,1
221301587902.0,250000.0,0.0,15.0,Married,175000 - 199999,1,0,1
221301561618.0,87500.0,0.0,2.0,Single,150000 - 174999,1,1,1
221301560455.0,22500.0,0.0,2.0,Single,125000 - 149999,1,0,0
221301559652.0,80372.176,0.0,2.0,Single,100000 - 124999,1,0,1
221301554764.0,42500.0,0.0,15.0,Married,50000 - 74999,1,0,0
221301741826.0,62500.0,0.0,10.0,Married,125000 - 149999,1,1,0
221301723502.0,80372.176,0.0,1.0,,200000 - 224999,1,0,1
221301706929.0,47500.0,0.0,8.0,Married,100000 - 124999,1,0,1
221301538462.0,62500.0,0.0,12.0,Single,150000 - 174999,1,0,1
221301535425.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221301528224.0,87500.0,0.0,15.0,Married,50000 - 74999,1,0,1
221301527389.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221301417341.0,87500.0,1.0,8.0,Single,50000 - 74999,1,0,1
221301416004.0,32500.0,1.0,6.0,Single,25000 - 49999,1,1,1
221302326989.0,70000.0,1.0,2.0,Married,75000 - 99999,1,1,1
221302318281.0,125000.0,0.0,5.0,Married,150000 - 174999,1,1,1
221302318206.0,17500.0,0.0,15.0,Married,25000 - 49999,1,1,1
221302316609.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221302291495.0,57500.0,0.0,15.0,Married,275000 - 299999,1,0,1
221303190738.0,57500.0,1.0,10.0,Single,25000 - 49999,1,1,1
221303190256.0,87500.0,0.0,13.0,Single,50000 - 74999,1,0,1
221303189294.0,47500.0,0.0,2.0,Single,75000 - 99999,1,0,1
221303186789.0,37500.0,0.0,10.0,Single,25000 - 49999,1,0,1
221303185490.0,37500.0,1.0,11.0,Single,50000 - 74999,1,0,1
221301292112.0,70000.0,1.0,4.0,Married,100000 - 124999,1,0,1
221301279947.0,37500.0,1.0,15.0,Married,75000 - 99999,1,0,1
221301274972.0,80372.176,0.0,15.0,,100000 - 124999,0,0,1
221301273303.0,32500.0,0.0,9.0,Married,100000 - 124999,0,0,0
221301230657.0,87500.0,1.0,7.0,Married,100000 - 124999,1,0,1
221301486277.0,125000.0,1.0,3.0,Married,200000 - 224999,1,1,1
221303092297.0,125000.0,0.0,10.0,Married,100000 - 124999,1,0,1
221303092232.0,87500.0,1.0,5.0,Married,200000 - 224999,0,1,1
221303091704.0,125000.0,1.0,2.0,Married,125000 - 149999,1,0,0
221303082607.0,37500.0,1.0,9.0,Married,50000 - 74999,1,1,1
221303078503.0,87500.0,0.0,8.0,Single,100000 - 124999,1,0,1
221303102901.0,87500.0,0.0,9.0,Single,100000 - 124999,1,1,1
221303094619.0,125000.0,1.0,11.0,Single,125000 - 149999,1,1,1
221303094355.0,37500.0,1.0,4.0,Single,25000 - 49999,1,0,1
221303083109.0,87500.0,1.0,5.0,Married,25000 - 49999,1,1,1
221303078989.0,42500.0,1.0,15.0,Married,100000 - 124999,1,1,1
221301973966.0,47500.0,0.0,0.0,Married,,0,0,1
221301968106.0,87500.0,1.0,15.0,Married,150000 - 174999,1,0,1
221302218595.0,87500.0,1.0,12.0,Married,50000 - 74999,1,0,1
221302215008.0,250000.0,1.0,15.0,Married,175000 - 199999,1,0,1
221303002855.0,125000.0,0.0,2.0,Single,125000 - 149999,1,0,0
221302998710.0,62500.0,0.0,4.0,Married,25000 - 49999,1,1,1
221302998369.0,47500.0,0.0,15.0,Married,75000 - 99999,1,0,1
221300156137.0,80372.176,0.0,7.0,Single,75000 - 99999,0,1,1
221300152143.0,125000.0,0.0,2.0,Single,225000 - 249999,1,1,1
221300141328.0,80372.176,0.0,6.801,,100000 - 124999,0,0,1
221300139575.0,42500.0,1.0,15.0,Married,50000 - 74999,1,0,1
221300136446.0,87500.0,1.0,0.0,Married,,0,0,1
221300170690.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221300168710.0,70000.0,1.0,6.0,Married,250000 - 274999,1,1,1
221300166725.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
221300158436.0,80372.176,0.0,6.801,,300000 - 349999,0,1,1
221300156506.0,47500.0,1.0,1.0,Married,125000 - 149999,1,0,1
221300153169.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221300146646.0,70000.0,0.0,9.0,Married,100000 - 124999,1,0,1
221300216883.0,87500.0,1.0,13.0,Married,75000 - 99999,1,0,1
221300205500.0,57500.0,0.0,7.0,Married,100000 - 124999,1,1,1
221300200013.0,47500.0,1.0,15.0,Single,75000 - 99999,0,0,1
221300193653.0,80372.176,0.0,0.0,,150000 - 174999,0,0,1
221300184532.0,80372.176,0.0,6.801,,125000 - 149999,0,0,1
221300183712.0,250000.0,0.0,11.0,Single,150000 - 174999,1,0,1
221300034769.0,80372.176,0.0,6.801,,150000 - 174999,0,0,1
221300441082.0,62500.0,0.0,0.0,Married,,0,0,1
221300424473.0,125000.0,1.0,9.0,Married,200000 - 224999,1,0,1
221300329404.0,70000.0,1.0,5.0,Married,100000 - 124999,1,1,1
221300317751.0,80372.176,0.0,6.801,,150000 - 174999,0,0,0
221300317204.0,37500.0,0.0,15.0,Married,50000 - 74999,1,0,1
221300308288.0,52500.0,1.0,1.0,Married,150000 - 174999,1,0,1
221303143706.0,70000.0,1.0,4.0,Married,150000 - 174999,1,0,1
221303142308.0,87500.0,1.0,0.0,Married,,0,0,1
221303275828.0,87500.0,0.0,0.0,,75000 - 99999,1,0,1
221303275688.0,125000.0,0.0,15.0,Married,100000 - 124999,1,0,1
221303274894.0,87500.0,0.0,9.0,Single,75000 - 99999,1,0,1
221303015738.0,87500.0,1.0,3.0,Married,1000 - 24999,0,0,1
221303010535.0,47500.0,0.0,15.0,Single,75000 - 99999,1,0,1
221303277900.0,32500.0,0.0,15.0,Married,75000 - 99999,1,0,0
221303277106.0,80372.176,0.0,6.801,,100000 - 124999,0,0,0
221303275588.0,80372.176,0.0,6.801,,50000 - 74999,0,0,1
221303275485.0,125000.0,0.0,15.0,Single,125000 - 149999,1,0,1
221303272289.0,62500.0,1.0,6.0,Single,150000 - 174999,1,1,0
221303271286.0,27500.0,0.0,3.0,Married,75000 - 99999,1,0,1
221302721382.0,80372.176,0.0,6.801,,75000 - 99999,0,0,1
221302720186.0,57500.0,1.0,5.0,Single,200000 - 224999,0,1,1
221302717523.0,125000.0,0.0,0.0,Married,,0,1,1
221302697058.0,80372.176,0.0,6.801,,1000 - 24999,0,0,1
221302694238.0,125000.0,0.0,7.0,Married,125000 - 149999,1,1,1
221302692659.0,62500.0,0.0,15.0,Married,100000 - 124999,1,0,1
221302686851.0,27500.0,1.0,10.0,Married,50000 - 74999,1,0,1
221303041553.0,62500.0,0.0,15.0,Married,50000 - 74999,1,1,1
221303040907.0,87500.0,0.0,15.0,Single,75000 - 99999,1,0,1
221303040378.0,17500.0,1.0,3.0,Married,75000 - 99999,1,0,1
221303036996.0,37500.0,1.0,9.0,Single,75000 - 99999,1,0,1
221303036667.0,42500.0,1.0,1.0,Single,150000 - 174999,1,0,0
221303032911.0,125000.0,1.0,15.0,Married,100000 - 124999,1,1,1
221303031452.0,250000.0,0.0,12.0,Married,200000 - 224999,1,1,1
221303029431.0,125000.0,1.0,13.0,Married,75000 - 99999,1,0,1
221303126521.0,80372.176,0.0,1.0,,50000 - 74999,1,0,1
221303110012.0,80372.176,0.0,6.801,,150000 - 174999,0,0,1
221303244325.0,70000.0,0.0,1.0,Single,100000 - 124999,1,0,1
221303238088.0,80372.176,0.0,0.0,,,0,0,0
221303233782.0,250000.0,0.0,0.0,,,0,0,1
221303121578.0,125000.0,1.0,2.0,Married,125000 - 149999,1,1,0
221303224203.0,80372.176,0.0,6.801,,,0,0,1
221303223969.0,37500.0,1.0,1.0,Married,100000 - 124999,1,0,1
221303221037.0,47500.0,0.0,15.0,Married,100000 - 124999,1,0,1
221303219587.0,70000.0,1.0,4.0,Married,100000 - 124999,1,1,1
221303214592.0,80372.176,0.0,0.0,,50000 - 74999,1,0,1
